"overlap_gene_id"	"peak_start"	"peak_end"	"atac_baseMean"	"atac_log2FoldChange"	"atac_lfcSE"	"atac_stat"	"atac_pvalue"	"atac_padj"	"Treg_AAVS1_400"	"Treg_AAVS1_324"	"Treg_AAVS1_348"	"Treg_SATB1_400"	"Treg_SATB1_324"	"Treg_SATB1_348"	"overlap_distance"	"gene_baseMean"	"gene_log2FoldChange"	"gene_lfcSE"	"gene_stat"	"gene_pvalue"	"gene_padj"	"gene_name"	"Treg_A719_1"	"Treg_A720_9"	"Treg_A721_17"	"Treg_S719_2"	"Treg_S720_10"	"Treg_S721_18"
"ENSG00000006715"	38940638	38941185	47.8174950702258	0.872814323007712	0.305425293072086	2.85770151590462	0.0042672158349062	0.0386365388501454	3.99999999999999	36	28	72	40	48	-7589	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38944675	38945445	215.332878610466	1.863262612122	0.299682321769163	6.21745921188243	5.05269441615772e-10	5.78768319563316e-08	-54.1666666666667	140.333333333333	50.8333333333333	392.833333333333	198.333333333333	287.833333333333	-3329	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38865492	38866466	49.4808019822325	2.06961092719961	0.39068994573821	5.29732323489684	1.17512570446989e-07	6.60655278128209e-06	-10.8333333333333	51.1666666666667	21.6666666666667	138.166666666667	76.1666666666667	105.666666666667	-4480	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38940638	38941185	47.8174950702258	0.872814323007712	0.305425293072086	2.85770151590462	0.0042672158349062	0.0386365388501454	3.99999999999999	36	28	72	40	48	-7606	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38944675	38945445	215.332878610466	1.863262612122	0.299682321769163	6.21745921188243	5.05269441615772e-10	5.78768319563316e-08	-54.1666666666667	140.333333333333	50.8333333333333	392.833333333333	198.333333333333	287.833333333333	-3346	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38940638	38941185	47.8174950702258	0.872814323007712	0.305425293072086	2.85770151590462	0.0042672158349062	0.0386365388501454	3.99999999999999	36	28	72	40	48	-7606	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000006715"	38944675	38945445	215.332878610466	1.863262612122	0.299682321769163	6.21745921188243	5.05269441615772e-10	5.78768319563316e-08	-54.1666666666667	140.333333333333	50.8333333333333	392.833333333333	198.333333333333	287.833333333333	-3346	1948.80006956688	0.534638393100505	0.0986090234639362	5.42179989538215	5.90019090685705e-08	1.81621033333201e-06	"VPS41"	10.517957163722	10.5509837479165	10.7511897340139	11.12685405263	11.1961178994779	11.0874515074751
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3207	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3194	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3524	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3197	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3176	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007264"	3798115	3798603	85.0846764386823	-0.738283688129403	0.250312928793078	-2.94944289010221	0.0031834740379116	0.0310091659441424	43.6666666666667	39.1666666666667	37.1666666666667	32.6666666666667	37.1666666666667	39.1666666666667	-3198	174.351703699397	0.617580518629776	0.191502749473864	3.2249172417969	0.00126009088976147	0.00947830818697122	"MATK"	7.32066003762157	7.54732161388891	7.41716098016474	8.03621872668939	7.95037976751258	7.83390758825686
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-8903	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-8908	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-9077	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-9724	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	-216	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-8903	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-8903	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50531190	50531951	114.803721003164	-1.05951028798657	0.27345005019636	-3.87460264580589	0.0001067988203232	0.0021209562737153	164	162	173	121	123	112	-9114	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007402"	50540060	50541459	177.518057808269	-0.572627018722745	0.202482437605553	-2.82803301606954	0.0046834976038996	0.0414802675699737	213.333333333333	198.333333333333	217.333333333333	167.333333333333	182.333333333333	163.333333333333	0	245.957033880309	-0.676335985582366	0.235777000814516	-2.86854096559839	0.00412369793428938	0.0243277525211883	"CACNA2D2"	8.59283996741861	8.52013427093922	7.73926135124836	7.45690675186675	7.95683773920688	7.8378185434875
"ENSG00000007968"	23859728	23860450	250.765973322049	0.519186538644712	0.153586310657316	3.38042196874648	0.0007237462239707	0.009871270759609	0.666666666666572	208.166666666667	172.166666666667	424.666666666667	217.166666666667	253.166666666667	2016	998.232456556318	-1.339771258699	0.108364101198296	-12.3636079096651	4.11274639053733e-35	3.6334057987202e-32	"E2F2"	10.0563547135141	10.0478675913493	10.8675066569129	8.99267291557011	8.68304677949425	9.53123129914598
"ENSG00000007968"	23863885	23864186	41.7083548015817	1.99757336984354	0.338141893125686	5.90750040279999	3.47337480443342e-09	3.0829868602564e-07	-28.1666666666667	38.8333333333333	24.3333333333333	134.833333333333	67.8333333333333	82.3333333333333	6173	998.232456556318	-1.339771258699	0.108364101198296	-12.3636079096651	4.11274639053733e-35	3.6334057987202e-32	"E2F2"	10.0563547135141	10.0478675913493	10.8675066569129	8.99267291557011	8.68304677949425	9.53123129914598
"ENSG00000008256"	6201380	6202169	124.398950099233	1.07654210847649	0.245180755067429	4.39080998906467	1.12929193509673e-05	0.0003275350129105	10.8333333333333	99.8333333333334	68.3333333333333	227.833333333333	138.833333333333	170.333333333333	-7683	193.14057848978	1.17181473849157	0.186519681596845	6.28252594288899	3.33115659967981e-10	1.68648154612443e-08	"CYTH3"	7.06084352705732	7.03009997739567	7.33772359051075	8.09628923970917	8.22293389544688	8.02460199480783
"ENSG00000008256"	6201380	6202169	124.398950099233	1.07654210847649	0.245180755067429	4.39080998906467	1.12929193509673e-05	0.0003275350129105	10.8333333333333	99.8333333333334	68.3333333333333	227.833333333333	138.833333333333	170.333333333333	-8421	193.14057848978	1.17181473849157	0.186519681596845	6.28252594288899	3.33115659967981e-10	1.68648154612443e-08	"CYTH3"	7.06084352705732	7.03009997739567	7.33772359051075	8.09628923970917	8.22293389544688	8.02460199480783
"ENSG00000008256"	6201380	6202169	124.398950099233	1.07654210847649	0.245180755067429	4.39080998906467	1.12929193509673e-05	0.0003275350129105	10.8333333333333	99.8333333333334	68.3333333333333	227.833333333333	138.833333333333	170.333333333333	-9278	193.14057848978	1.17181473849157	0.186519681596845	6.28252594288899	3.33115659967981e-10	1.68648154612443e-08	"CYTH3"	7.06084352705732	7.03009997739567	7.33772359051075	8.09628923970917	8.22293389544688	8.02460199480783
"ENSG00000008256"	6201380	6202169	124.398950099233	1.07654210847649	0.245180755067429	4.39080998906467	1.12929193509673e-05	0.0003275350129105	10.8333333333333	99.8333333333334	68.3333333333333	227.833333333333	138.833333333333	170.333333333333	-9599	193.14057848978	1.17181473849157	0.186519681596845	6.28252594288899	3.33115659967981e-10	1.68648154612443e-08	"CYTH3"	7.06084352705732	7.03009997739567	7.33772359051075	8.09628923970917	8.22293389544688	8.02460199480783
"ENSG00000008256"	6201380	6202169	124.398950099233	1.07654210847649	0.245180755067429	4.39080998906467	1.12929193509673e-05	0.0003275350129105	10.8333333333333	99.8333333333334	68.3333333333333	227.833333333333	138.833333333333	170.333333333333	-9572	193.14057848978	1.17181473849157	0.186519681596845	6.28252594288899	3.33115659967981e-10	1.68648154612443e-08	"CYTH3"	7.06084352705732	7.03009997739567	7.33772359051075	8.09628923970917	8.22293389544688	8.02460199480783
"ENSG00000008405"	107395342	107395664	10.246688348312	1.63762200116881	0.452439409789902	3.61953880615587	0.0002951285510342	0.0048493086006986	1.33333333333333	11.3333333333333	8.33333333333333	28.3333333333333	18.3333333333333	21.3333333333333	4025	563.723128750472	-0.524297501744483	0.153916002339515	-3.40638720974551	0.000658287440090273	0.00557053677153019	"CRY1"	9.44020064123056	9.09308601189647	9.72420403152505	9.12740184580523	8.90536340799787	8.78584605923743
"ENSG00000008405"	107395342	107395664	10.246688348312	1.63762200116881	0.452439409789902	3.61953880615587	0.0002951285510342	0.0048493086006986	1.33333333333333	11.3333333333333	8.33333333333333	28.3333333333333	18.3333333333333	21.3333333333333	0	563.723128750472	-0.524297501744483	0.153916002339515	-3.40638720974551	0.000658287440090273	0.00557053677153019	"CRY1"	9.44020064123056	9.09308601189647	9.72420403152505	9.12740184580523	8.90536340799787	8.78584605923743
"ENSG00000008516"	3104879	3105467	318.075366350677	-0.688089632431555	0.205509338183446	-3.34821589380692	0.0008133362480049	0.010822914633813	190.666666666667	174.666666666667	167.666666666667	143.666666666667	159.666666666667	166.666666666667	8197	921.892939539209	-0.661691102396001	0.160869553057245	-4.11321527175836	3.90186214974435e-05	0.00053566096640414	"MMP25"	10.3021668620596	9.46656269206139	10.0897139892658	9.23455698206399	9.08190314199374	9.64450973036313
"ENSG00000008516"	3104879	3105467	318.075366350677	-0.688089632431555	0.205509338183446	-3.34821589380692	0.0008133362480049	0.010822914633813	190.666666666667	174.666666666667	167.666666666667	143.666666666667	159.666666666667	166.666666666667	7347	921.892939539209	-0.661691102396001	0.160869553057245	-4.11321527175836	3.90186214974435e-05	0.00053566096640414	"MMP25"	10.3021668620596	9.46656269206139	10.0897139892658	9.23455698206399	9.08190314199374	9.64450973036313
"ENSG00000008516"	3107520	3107830	92.5266927756738	-0.763263260265282	0.260400852533429	-2.93110891473482	0.0033775434177095	0.0323954884575378	48.5	42.5	53	34.5	40.5	30	9988	921.892939539209	-0.661691102396001	0.160869553057245	-4.11321527175836	3.90186214974435e-05	0.00053566096640414	"MMP25"	10.3021668620596	9.46656269206139	10.0897139892658	9.23455698206399	9.08190314199374	9.64450973036313
"ENSG00000008516"	3104879	3105467	318.075366350677	-0.688089632431555	0.205509338183446	-3.34821589380692	0.0008133362480049	0.010822914633813	190.666666666667	174.666666666667	167.666666666667	143.666666666667	159.666666666667	166.666666666667	-1328	921.892939539209	-0.661691102396001	0.160869553057245	-4.11321527175836	3.90186214974435e-05	0.00053566096640414	"MMP25"	10.3021668620596	9.46656269206139	10.0897139892658	9.23455698206399	9.08190314199374	9.64450973036313
"ENSG00000008516"	3107520	3107830	92.5266927756738	-0.763263260265282	0.260400852533429	-2.93110891473482	0.0033775434177095	0.0323954884575378	48.5	42.5	53	34.5	40.5	30	725	921.892939539209	-0.661691102396001	0.160869553057245	-4.11321527175836	3.90186214974435e-05	0.00053566096640414	"MMP25"	10.3021668620596	9.46656269206139	10.0897139892658	9.23455698206399	9.08190314199374	9.64450973036313
"ENSG00000008517"	3104879	3105467	318.075366350677	-0.688089632431555	0.205509338183446	-3.34821589380692	0.0008133362480049	0.010822914633813	190.666666666667	174.666666666667	167.666666666667	143.666666666667	159.666666666667	166.666666666667	-9831	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
"ENSG00000008517"	3107520	3107830	92.5266927756738	-0.763263260265282	0.260400852533429	-2.93110891473482	0.0033775434177095	0.0323954884575378	48.5	42.5	53	34.5	40.5	30	-7468	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
"ENSG00000008517"	3123714	3123891	88.8077514649867	-0.965446343163144	0.248374322593967	-3.88706180687373	0.000101464925724	0.0020333844083905	145.833333333333	121.833333333333	124.333333333333	58.8333333333333	82.8333333333333	80.3333333333334	8416	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
"ENSG00000008517"	3124214	3125777	1284.13836063692	-0.552498687525986	0.138082194713829	-4.00123048935471	6.3013939616144e-05	0.0013731832582691	1057	1248.5	1086.5	1093	901.5	1063.5	8916	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
"ENSG00000008517"	3104879	3105467	318.075366350677	-0.688089632431555	0.205509338183446	-3.34821589380692	0.0008133362480049	0.010822914633813	190.666666666667	174.666666666667	167.666666666667	143.666666666667	159.666666666667	166.666666666667	-9846	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
"ENSG00000008517"	3107520	3107830	92.5266927756738	-0.763263260265282	0.260400852533429	-2.93110891473482	0.0033775434177095	0.0323954884575378	48.5	42.5	53	34.5	40.5	30	-7483	122018.132108649	-0.577183059938964	0.0931645118954196	-6.19531029784037	5.81703154579035e-10	2.7778683887181e-08	"IL32"	17.1083207450539	16.884104971182	17.1105709142199	16.4278293334074	16.3252921474467	16.6385091446947
